case_id,base_test_id,cluster,prompt,role,ws_state,provider_state,llm_mode,fault_mode,seed,execution_profile,requires_llm,time_budget_ms,determinism_expected,expected_outcome_yai,expected_path_yai,required_evidence_yai,expected_outcome_standalone,expected_path_standalone,required_evidence_standalone,setup_required,expected_events,persistence_expected,notes
YAIQ1-0330,YAIQ-0030,Root Plane,"Chiedi a root.sock gli ultimi 20 audit events globali (L0/L1/L2/L3 tagging). (se fallisce, includi error_code e trace_id).",system,active,,on,none,1329,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0331,YAIQ-0031,Root Plane,Chiedi a root.sock gli ultimi 20 audit events globali (L0/L1/L2/L3 tagging). (includi policy_hash e authority_decision).,unauthorized,closing,,on,timeout,1330,yai_only,False,25000,strong,TIMEOUT,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,TIMEOUT,L3,audit_event;error_code;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0332,YAIQ-0032,Root Plane,Chiedi a root.sock gli ultimi 20 audit events globali (L0/L1/L2/L3 tagging). (riporta anche spec_version e runtime_version).,viewer,corrupt,,on,none,1331,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0333,YAIQ-0033,Root Plane,"Prova una richiesta malformata su root.sock: deve rispondere con error e non crashare. (modalità read-only, nessun side-effect).",viewer,locked_self,,on,none,1332,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0334,YAIQ-0034,Root Plane,"Prova una richiesta malformata su root.sock: deve rispondere con error e non crashare. (se fallisce, includi error_code e trace_id).",expired,corrupt,,on,none,1333,yai_only,False,1200,strong,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0335,YAIQ-0035,Root Plane,Prova una richiesta malformata su root.sock: deve rispondere con error e non crashare. (includi policy_hash e authority_decision).,admin,closing,,off,none,1334,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0336,YAIQ-0036,Root Plane,Prova una richiesta malformata su root.sock: deve rispondere con error e non crashare. (riporta anche spec_version e runtime_version).,expired,locked_other,,off,none,1335,yai_only,False,1200,strong,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0337,YAIQ-0037,Root Plane,"Chiedi a root.sock di aprire un workspace con nome non valido: deve rifiutare e loggare. (modalità read-only, nessun side-effect).",viewer,corrupt,,off,none,1336,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0338,YAIQ-0038,Root Plane,"Chiedi a root.sock di aprire un workspace con nome non valido: deve rifiutare e loggare. (se fallisce, includi error_code e trace_id).",viewer,active,,on,malformed_frame,1337,yai_only,False,1200,strong,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,DENY_POLICY,L3,audit_event;error_code;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0339,YAIQ-0039,Root Plane,Chiedi a root.sock di aprire un workspace con nome non valido: deve rifiutare e loggare. (includi policy_hash e authority_decision).,unauthorized,locked_other,,on,none,1338,yai_only,False,1200,strong,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0340,YAIQ-0040,Root Plane,Chiedi a root.sock di aprire un workspace con nome non valido: deve rifiutare e loggare. (riporta anche spec_version e runtime_version).,expired,active,,on,timeout,1339,yai_only,False,25000,strong,TIMEOUT,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,TIMEOUT,L3,audit_event;error_code;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0341,YAIQ-0041,Kernel Plane,"Controlla stato kernel: alive? last_heartbeat? halt_reason se presente. (modalità read-only, nessun side-effect).",viewer,corrupt,,on,none,1340,yai_only,False,4000,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0342,YAIQ-0042,Kernel Plane,"Controlla stato kernel: alive? last_heartbeat? halt_reason se presente. (se fallisce, includi error_code e trace_id).",admin,locked_other,,on,socket_drop,1341,yai_only,False,4000,strong,DEGRADED_READONLY,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,DEGRADED_READONLY,L3,audit_event;error_code;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0343,YAIQ-0043,Kernel Plane,Controlla stato kernel: alive? last_heartbeat? halt_reason se presente. (includi policy_hash e authority_decision).,system,locked_self,,on,none,1342,yai_only,False,4000,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0344,YAIQ-0044,Kernel Plane,Controlla stato kernel: alive? last_heartbeat? halt_reason se presente. (riporta anche spec_version e runtime_version).,admin,closing,,off,none,1343,yai_only,False,4000,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0345,YAIQ-0045,Kernel Plane,"Chiedi al kernel la lista degli endpoint attivi nel workspace (kernel control). (modalità read-only, nessun side-effect).",viewer,locked_other,,on,none,1344,yai_only,False,4000,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0346,YAIQ-0046,Kernel Plane,"Chiedi al kernel la lista degli endpoint attivi nel workspace (kernel control). (se fallisce, includi error_code e trace_id).",viewer,locked_self,,on,none,1345,yai_only,False,4000,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0347,YAIQ-0047,Kernel Plane,Chiedi al kernel la lista degli endpoint attivi nel workspace (kernel control). (includi policy_hash e authority_decision).,expired,locked_other,,on,none,1346,yai_only,False,4000,strong,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0348,YAIQ-0048,Kernel Plane,Chiedi al kernel la lista degli endpoint attivi nel workspace (kernel control). (riporta anche spec_version e runtime_version).,viewer,corrupt,,on,none,1347,yai_only,False,4000,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0349,YAIQ-0049,Kernel Plane,"Prova ad accedere a risorse fuori workspace: deve kernel_block + audit. (modalità read-only, nessun side-effect).",viewer,none,,on,none,1348,yai_only,False,4000,strong,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;error_code;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event;error,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0350,YAIQ-0050,Kernel Plane,"Prova ad accedere a risorse fuori workspace: deve kernel_block + audit. (se fallisce, includi error_code e trace_id).",expired,corrupt,,off,none,1349,yai_only,False,4000,strong,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;error_code;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,,audit_event;error,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0351,YAIQ-0051,Kernel Plane,Prova ad accedere a risorse fuori workspace: deve kernel_block + audit. (includi policy_hash e authority_decision).,unauthorized,corrupt,,off,none,1350,yai_only,False,4000,strong,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;error_code;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,,audit_event;error,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0352,YAIQ-0052,Kernel Plane,Prova ad accedere a risorse fuori workspace: deve kernel_block + audit. (riporta anche spec_version e runtime_version).,operator,corrupt,,on,none,1351,yai_only,False,4000,strong,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;error_code;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event;error,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0353,YAIQ-0053,Kernel Plane,"Richiedi al kernel il session state corrente e i ruoli associati. (modalità read-only, nessun side-effect).",unauthorized,none,,on,malformed_frame,1352,yai_only,False,4000,strong,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,DENY_POLICY,L3,audit_event;error_code;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0354,YAIQ-0054,Kernel Plane,"Richiedi al kernel il session state corrente e i ruoli associati. (se fallisce, includi error_code e trace_id).",admin,locked_other,,off,none,1353,yai_only,False,4000,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0355,YAIQ-0055,Kernel Plane,Richiedi al kernel il session state corrente e i ruoli associati. (includi policy_hash e authority_decision).,system,locked_self,,off,oversize_payload,1354,yai_only,False,4000,strong,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,DENY_POLICY,L3,audit_event;error_code;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0356,YAIQ-0056,Kernel Plane,Richiedi al kernel il session state corrente e i ruoli associati. (riporta anche spec_version e runtime_version).,viewer,corrupt,,on,none,1355,yai_only,False,4000,strong,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0357,YAIQ-0057,Kernel Plane,"Simula 'kernel_dead' (se supportato dal test harness) e verifica che root/engine reagiscano correttamente. (modalità read-only, nessun side-effect).",unauthorized,none,,on,none,1356,yai_only,False,4000,strong,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0358,YAIQ-0058,Kernel Plane,"Simula 'kernel_dead' (se supportato dal test harness) e verifica che root/engine reagiscano correttamente. (se fallisce, includi error_code e trace_id).",operator,closing,,on,none,1357,yai_only,False,4000,strong,NEED_CONTEXT,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0359,YAIQ-0059,Kernel Plane,Simula 'kernel_dead' (se supportato dal test harness) e verifica che root/engine reagiscano correttamente. (includi policy_hash e authority_decision).,operator,none,,off,socket_drop,1358,yai_only,False,4000,strong,DEGRADED_READONLY,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,DEGRADED_READONLY,L3,audit_event;error_code;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0360,YAIQ-0060,Kernel Plane,Simula 'kernel_dead' (se supportato dal test harness) e verifica che root/engine reagiscano correttamente. (riporta anche spec_version e runtime_version).,system,none,,on,none,1359,yai_only,False,4000,strong,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0361,YAIQ-0061,Engine Plane,"Richiedi a engine lo stato del cortex (engine_cortex): counters, queue depth, last tick. (modalità read-only, nessun side-effect).",unauthorized,closing,,on,timeout,1360,yai_only,False,25000,class,TIMEOUT,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,TIMEOUT,L3,audit_event;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0362,YAIQ-0062,Engine Plane,"Richiedi a engine lo stato del cortex (engine_cortex): counters, queue depth, last tick. (se fallisce, includi error_code e trace_id).",expired,corrupt,,on,none,1361,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0363,YAIQ-0063,Engine Plane,"Richiedi a engine lo stato del cortex (engine_cortex): counters, queue depth, last tick. (includi policy_hash e authority_decision).",viewer,active,,off,none,1362,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0364,YAIQ-0064,Engine Plane,"Richiedi a engine lo stato del cortex (engine_cortex): counters, queue depth, last tick. (riporta anche spec_version e runtime_version).",viewer,locked_self,,on,none,1363,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0365,YAIQ-0065,Engine Plane,"Esegui una 'dry-run' di un'azione ad alto rischio tramite engine: deve essere no side-effect + audit decision. (modalità read-only, nessun side-effect).",unauthorized,active,,off,none,1364,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0366,YAIQ-0066,Engine Plane,"Esegui una 'dry-run' di un'azione ad alto rischio tramite engine: deve essere no side-effect + audit decision. (se fallisce, includi error_code e trace_id).",expired,corrupt,,on,none,1365,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0367,YAIQ-0067,Engine Plane,Esegui una 'dry-run' di un'azione ad alto rischio tramite engine: deve essere no side-effect + audit decision. (includi policy_hash e authority_decision).,unauthorized,none,,on,none,1366,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0368,YAIQ-0068,Engine Plane,Esegui una 'dry-run' di un'azione ad alto rischio tramite engine: deve essere no side-effect + audit decision. (riporta anche spec_version e runtime_version).,system,locked_other,,off,timeout,1367,yai_only,False,25000,class,TIMEOUT,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,TIMEOUT,L3,audit_event;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0369,YAIQ-0069,Engine Plane,"Avvia provider_gate discovery e riportami i provider candidati e trust_state. (modalità read-only, nessun side-effect).",unauthorized,corrupt,,off,none,1368,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0370,YAIQ-0070,Engine Plane,"Avvia provider_gate discovery e riportami i provider candidati e trust_state. (se fallisce, includi error_code e trace_id).",viewer,none,,on,none,1369,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
